rnbqk2r/ppppnppp/8/8/1b2P3/1QN2N2/PB3PPP/R3KB1R b KQkq - 4 7,e8g8 b3b4,819,advantage hangingPiece oneMove opening
1k5r/ppp5/nr3pRp/4pB2/3pPP2/qP1P3P/2PQ1P2/1K4R1 b - - 0 23,a6b4 g6g8 h8g8 g1g8,667,backRankMate mate mateIn2 middlegame short
2k1r1r1/bp3p2/n1p5/P2p3p/3Pn2B/N1P2q2/2Q1R1PP/R5K1 b - - 1 28,e4c3 e2e8 g8e8 g2f3,1436,crushing middlegame short
2k5/1bp3pp/1p2p3/2n1b3/2P5/Q4rqP/PP1rB1P1/4RRBK w - - 0 25,e2f3 g3g2 f3g2 b7g2,2354,kingsideAttack mate mateIn2 middlegame sacrifice short xRayAttack
r1q2rk1/2p3p1/pbp2n2/7P/7B/2N2Q1N/PP3P2/R2R2K1 w - - 0 24,g1h2 f6g4 h2g2 f8f3,1143,crushing discoveredAttack middlegame short
3r2k1/p2r1pb1/1pQp1q1p/4p1p1/1PP5/5NB1/P4PPP/R2R2K1 w - - 4 22,f3e5 d6e5 d1d7 f6c6 d7d8 g8h7,1503,capturingDefender defensiveMove discoveredAttack equality long middlegame
3rqr1k/1p1b2pQ/p1p2p2/4pP2/4n3/1B2BR2/PPP3PP/R5K1 b - - 0 21,h8h7 f3h3 e8h5 h3h5,658,mate mateIn2 middlegame short
b3Q3/6k1/2p5/6p1/3p1qrp/1P1R1N2/P4P1K/2R5 w - - 2 38,h2h3 g4g3 h3h2 g3f3 h2g1 f4c1,1882,crushing discoveredAttack exposedKing long middlegame
5rk1/1Q4pp/p3p3/3p4/3n2q1/P7/1PPN3P/2KR4 w - - 0 26,b7a6 d4e2 c1b1 e2c3 b2c3 g4d1,1607,crushing discoveredAttack endgame long
r4rk1/p1p1b1pp/8/q3p1B1/1n1pP1P1/1P3N1P/2P1QP2/1K1R3R w - - 1 19,e2c4 g8h8 g5e7 a5a2 b1c1 f8f3,2202,crushing defensiveMove long middlegame sacrifice
1r3rk1/1pR3pp/1p1p4/1q1Pp3/bP2Nn2/5N2/P2Q1PPP/R5K1 b - - 8 24,f4d5 e4d6 d5c7 d6b5,2030,advantage middlegame short
2rr1bk1/R4pp1/4p1bp/3n4/1pq1N3/5QBP/1P3PP1/1B2R1K1 b - - 3 29,c4b5 e4d6 f8d6 b1g6,2063,advantage discoveredAttack fork master middlegame short
r4r2/ppq2B1p/5Qp1/6Pk/2Pn1R2/P7/1P4P1/RN4K1 w - - 1 24,g2g3 d4e2 g1f2 e2f4 b1c3 f4h3,2281,advantage fork long middlegame
rq1r2k1/5p1p/1pRN2p1/1P6/3b4/3P2PP/5P2/3Q1RK1 w - - 6 28,d6e4 f7f5 g1g2 f5e4,1702,advantage master middlegame short
r1bqk2r/pp3pb1/2np2p1/2p1p3/4P1p1/2NP1N2/PPPBBPP1/R1Q2RK1 w kq - 0 11,f3h2 d8h4 d2f4 e5f4,1838,crushing master opening short
6k1/2p2bp1/1b5p/1p6/1P2p3/2P1N1B1/1P1r1PPP/R5K1 w - - 2 34,a1d1 b6e3 d1d2 e3d2,1268,advantage endgame short
3r2k1/1bqr1ppp/pp6/2b5/P1pB4/2P1N2P/1P3PP1/R2QR1K1 w - - 3 24,e3c4 c5d4 c3d4 c7c4,1631,crushing discoveredAttack middlegame short
5k2/2p2pp1/3r3p/8/1P1N4/2P3P1/4KPP1/8 b - - 4 37,f8e7 d4f5 e7e6 f5d6,858,advantage endgame fork short
2r5/R7/1p5p/1kq1pr2/1N1p4/P2P1p2/1PP4P/2K2Q2 b - - 0 36,c8c7 a3a4 b5b4 f1e1 c5c3 b2c3,2193,crushing endgame long sacrifice
1k1nRb1r/ppp2ppp/3q4/6N1/2P3Br/3P4/PP3P2/R1BQ2K1 w - - 8 18,g5f7 d6h2 g1f1 f8c5,2322,clearance crushing middlegame short
5rk1/pbp3pp/1p1p3r/3PnB1q/1PP2p1P/P4P2/2Q2BP1/4RRK1 w - - 3 26,f5e6 h6e6 d5e6 e5f3,2212,crushing middlegame short
4r1k1/2pb1p1p/3p1qp1/3P4/1pP5/1P1BQP2/6PP/4R1K1 w - - 11 38,e3f2 e8e1 f2e1 f6d4 g1h1 d4d3,1377,crushing endgame fork long
r3k2r/pp1bbpR1/1q2p2p/3p4/4n2Q/2NB1P1P/PPPB1P2/R3K3 w Qkq - 1 17,h4h5 b6f2 e1d1 f2d2,1259,attackingF2F7 master mate mateIn2 middlegame short
r2qr1k1/1bpn1p1p/1p1p1p2/3N1P1Q/4PR2/1P6/PP4PP/R5K1 b - - 4 20,d7f8 f4g4 f8g6 f5g6 f7g6 g4g6 h7g6 h5g6,1780,crushing kingsideAttack middlegame veryLong
8/4k3/2q2pp1/P6p/3Q3P/2p1P1P1/5K2/8 w - - 0 51,d4b4 e7d7 a5a6 c3c2,2162,advancedPawn crushing defensiveMove endgame queenEndgame short
r2q1rk1/1pp2ppp/1pp5/4B3/1P2P2n/P2P1P2/2PQ1P1P/R4K1R w - - 0 16,h1g1 f7f6 e5b2 h4f3 d2c3 f3g1,2030,advantage fork long middlegame
5r1k/1p3Qbp/4P1p1/p7/3q4/8/5PPP/R1R3K1 w - - 1 31,f7b7 d4f2 g1h1 g7a1,1242,crushing discoveredAttack endgame short
4r1k1/bb2rpp1/p2Pq2p/1p6/3P4/1P4P1/P1NQRP1P/4R1K1 b - - 0 24,e6e2 e1e2 e7e2 d6d7 e2d2 d7e8q,2181,advancedPawn advantage long middlegame promotion
5k2/8/1b2P3/p2K4/1p3P1p/2p4P/P7/2B5 b - - 0 39,f8e7 f4f5 b6d8 c1g5 e7e8 f5f6 d8f6 g5f6,2115,bishopEndgame clearance crushing endgame exposedKing quietMove veryLong
2r5/4Qrkp/2p3p1/5p2/P1RP1q2/7P/6P1/2R3K1 w - - 2 32,d4d5 f4c1 c4c1 f7e7,1852,crushing endgame short
rnbqkb1r/pp2pppp/8/4p3/3P2n1/5N2/PP3PPP/RNBQKB1R w KQkq - 0 7,d4e5 d8d1 e1d1 g4f2 d1e1 f2h1,1585,advantage attraction fork long opening
r2q1k2/pppb2pQ/4p2r/4Rn1P/2PP4/2KB1R2/PP3PP1/8 w - - 5 26,e5f5 e6f5 f3f5 d7f5,1499,crushing middlegame short
6k1/p5N1/6r1/1q1pp2R/4P3/4QK2/5P2/8 b - - 2 38,g8g7 e3a7 g7f6 h5f5 f6e6 a7f7,1304,crushing endgame exposedKing long
7r/kpQ2p2/r2R3p/4pb2/2N1q3/8/PP3P1P/K1R5 b - - 3 27,h8c8 d6a6 a7a6 c7a5,1390,attraction mate mateIn2 middlegame pin short
1k6/1p4p1/1pp1p3/8/5q1p/Q4P2/PPP3r1/1K1R4 b - - 1 31,h4h3 d1d8 b8c7 a3e7,1581,endgame mate mateIn2 short
3r2k1/5ppp/Rp2p3/1P6/2n2PP1/8/5K1P/8 b - - 1 35,d8d4 a6a8 d4d8 a8d8,600,backRankMate endgame mate mateIn2 short
r4rk1/p4ppp/b4b2/3q4/8/P3P2P/R1PNNPP1/3Q1RK1 w - - 2 18,d2b3 d5d1 f1d1 a6e2,1457,capturingDefender crushing middlegame short
2r5/6pk/5p1p/5P2/3P1P1N/bP4P1/P2q3P/1K1R4 w - - 0 41,d1d2 c8c1,601,endgame mate mateIn1 oneMove
r4rk1/1pp2ppp/p7/4p3/1PP1N3/P4P1b/5P1P/R2R3K b - - 0 22,f7f5 e4g5 h3g4 f3g4,1440,advantage endgame short trappedPiece
8/6k1/6b1/1p2q3/8/7p/2PQ2P1/5R1K w - - 0 64,g2h3 g6e4 d2g2 e4g2,1317,crushing endgame short
8/8/3p1k2/R2P3K/5P2/3r2P1/8/8 w - - 1 63,g3g4 d3h3,951,endgame mate mateIn1 oneMove rookEndgame
r1b1k1n1/p2p1p2/2p5/q5bQ/4P3/6B1/PPP3P1/RN2KB2 w Qq - 1 13,c2c3 g5d2 b1d2 a5h5,1159,crushing discoveredAttack middlegame short
3r2k1/1n3ppp/p1p2q2/1p1P4/1P2N3/P5P1/5P1P/2RQ2K1 b - - 1 24,f6e5 d5c6 d8d1 c1d1,1648,crushing endgame sacrifice short
3q1k2/1Q2b1p1/1pP2n2/p4PB1/P2p4/8/5PPP/6K1 b - - 4 34,d4d3 c6c7 d8c7 b7c7,1267,advancedPawn crushing endgame short
4r1k1/6b1/p5pp/Bp3p2/4p3/2N2nP1/P4PBP/3R3K w - - 0 34,d1d8 e8d8 a5d8 g7c3,1031,advantage middlegame short
r3k2r/p3bppp/2p1q3/2P5/1P1P2n1/P1N1B3/5Pp1/R2QK1R1 w Qkq - 0 17,g1g2 g4e3 f2e3 e6e3,1045,advantage middlegame short
r3k2r/ppp1qppp/5n2/4P1B1/2B3b1/8/P1PN2PP/Q4RK1 b kq - 2 13,e8c8 d2b3 e7b4 e5f6,2752,advantage middlegame quietMove short
1k1r4/ppp2pb1/4b2p/5qp1/1P3p2/3r1N2/1P3QPP/R1B1R1K1 b - - 2 22,d3d1 f2a7 b8c8 a7a8 c8d7 e1d1,1466,crushing interference long middlegame queensideAttack
r2qr1k1/pp3ppp/3b1n2/8/2P5/2NP2Q1/PP3PPP/R1B2RK1 w - - 5 14,c1f4 f6h5 f4d6 h5g3,1408,advantage middlegame short
3q2kr/1p1n2p1/p1p2r2/P1Pp3P/1P1PpQ1R/4P3/4B3/2K4R w - - 1 44,f4g5 f6f1 e2f1 d8g5,926,crushing discoveredAttack middlegame short
2r2rk1/pp2qppp/2pb4/3pNP2/3P4/1P3P2/PBQ3PP/1BR2nK1 b - - 0 18,f1h2 f5f6 g7g6 f6e7,1556,advancedPawn crushing middlegame short
r2q2k1/1p2b1pp/2pp4/p3p3/2P1P1b1/P1N2N2/QP4PP/5RK1 b - - 4 23,d8b6 c4c5 g8h8 c5b6,1758,crushing discoveredAttack middlegame short
8/8/5k2/1p4p1/1R1P2K1/6R1/3r2b1/8 w - - 0 37,b4b5 d2d4 g4h5 d4h4,1062,endgame mate mateIn2 short
5r2/1p4bk/p1pQ3p/P5pq/1P2Pr2/2P5/1B5P/R4RKB b - - 0 31,f4f1 a1f1 f8f1 g1f1,1044,advantage middlegame short
4r3/3q1pk1/1n1b1Rp1/p2Pp1Pp/1p1PQ3/4N1B1/PP5P/1K6 b - - 0 33,e5d4 e4d4 d6g3 h2g3,2190,crushing master middlegame short
r4rk1/ppp2pbp/3q1np1/8/8/1P2P3/PBPPQ1PP/RN3RK1 w - - 3 13,e2f3 f6g4 f3g4 g7b2,1719,crushing discoveredAttack middlegame short
6k1/1p3pp1/pq5p/8/P2bn3/6QP/1P1BBPP1/1R4K1 w - - 1 25,g3d3 d4f2 g1h1 e4g3 d3g3 f2g3,1798,advantage long middlegame
6k1/7p/3P2p1/1R6/8/7r/K7/8 b - - 0 43,g8f8 b5b8 f8f7 d6d7,1843,advancedPawn crushing endgame rookEndgame short
4Q1k1/pp4p1/4br1p/4N3/1P3q2/P7/6PP/2R4K b - - 1 29,f6f8 e8e6 g8h7 c1g1,2321,advantage defensiveMove endgame hangingPiece short
6k1/5pp1/p4n1p/2p1N3/N3PP2/1p4P1/2Bn3P/6K1 w - - 0 33,c2b3 d2b3,1149,advantage endgame hangingPiece oneMove
7q/1p3pk1/p6r/3R4/3Pp1p1/4P1P1/PPQ4P/6K1 b - - 2 33,h6h2 c2h2 h8h2 g1h2,1692,crushing endgame short
8/2pr2k1/4N1p1/1p5p/8/2P1Q1K1/2q3PP/8 b - - 10 41,g7h8 e3h6 h8g8 h6f8 g8h7 e6g5,1518,endgame exposedKing long mate mateIn3
rnb1k2r/1p2npp1/p3p2p/q2pP3/1b1p1PP1/P2B1N2/1PPN3P/R1BQ1RK1 b kq - 2 10,b4c5 b2b4 c5b4 d2b3 a5b6 a3b4,1940,crushing fork long opening
rk5r/pp4pp/1qpRQ3/8/8/2p5/PPP2PPP/4R1K1 w - - 1 20,e6e8 h8e8 e1e8 b8c7,1119,crushing endgame short
r1b1k1nr/pppp1ppp/2n5/4P1N1/1b3B2/2P5/Pq1QPPPP/RN2KB1R b KQkq - 0 7,b4c3 d2c3 b2c3 b1c3,1435,crushing opening short
r3b1k1/1p5p/p1pp2q1/5p2/1PPBpP1b/PQ2P1PP/3P2K1/R4R2 w - - 3 25,c4c5 e8f7 g2h1 f7b3,1523,crushing defensiveMove middlegame pin short
k6r/1p3ppp/3rp3/8/bq6/R5QP/1P3PP1/R5K1 b - - 0 25,h8d8 a3a4 b4a4 a1a4,1500,advantage fork middlegame short
7R/8/5pk1/8/4p1p1/2K4p/1P6/8 w - - 0 54,h8h4 f6f5 c3d2 g6g5 h4h8 g5f4 b2b4 g4g3 h8h4 f4f3,2565,crushing defensiveMove endgame quietMove rookEndgame veryLong
8/8/4QK2/8/3k1p2/5Pp1/6P1/1q6 w - - 2 58,e6f5 b1f5 f6f5 d4e3,1457,crushing endgame master queenEndgame short
5rk1/p4pp1/4p1p1/3p4/7Q/1NP1P3/PP1K1Pqn/R4R2 w - - 0 25,h4g3 h2f1 a1f1 g2f1,1800,advantage fork middlegame short
6k1/p2R4/6p1/5p2/4bP2/r1K5/P3R3/8 w - - 4 41,c3d4 a3d3 d4c4 d3d7,1265,crushing endgame short skewer
r7/PR2n3/2n1pk2/2Pp2p1/1r1P4/3NP3/5P2/R5K1 w - - 1 39,b7e7 f6e7 d3b4 c6b4,1672,endgame equality short
3r4/p1p2pk1/1p3p1p/5P2/2N2bP1/1B5P/PPP5/1K3R2 w - - 4 26,f1f4 d8d1,600,backRankMate endgame mate mateIn1 oneMove
r1b2r2/1p5k/p2p2pP/3NpP2/3q4/3B4/PPPQ4/3K3R b - - 0 23,d4d5 f5g6 h7g8 h6h7 g8h8 g6g7,1026,advancedPawn crushing long middlegame
r1bqkbnr/ppp2ppp/2n1p3/8/3pP3/5N2/PPPPNPPP/R1BQKB1R w KQkq - 2 5,e2d4 c6d4 f3d4 d8d4,1121,advantage opening short
8/1p4k1/1pp1b2p/1P1P2p1/P1K1Bp2/5P1P/6P1/8 b - - 0 43,e6d5 e4d5 c6d5 c4d5,778,bishopEndgame crushing endgame short
4K3/4P3/6k1/1R6/5r2/p7/8/8 b - - 0 67,f4a4 e8f8 a4f4 f8g8,2060,crushing defensiveMove endgame rookEndgame short
r3kbnr/pp2pppp/3p4/q3P3/2p1Q1b1/2P2P2/PP3P1P/RNB1KB1R b KQkq - 0 9,a5e5 e4e5 d6e5 f3g4,1318,advantage opening short
8/5k1p/3Bp3/1P2Pp2/5b2/3B1n2/7P/6K1 w - - 1 39,g1g2 f3e1 g2f1 e1d3,1226,crushing endgame fork short
r5k1/1b4b1/2p1p2p/pp4pQ/8/P5BP/1Pq3PN/5R1K b - - 0 24,c6c5 h5f7 g8h8 f7b7,1272,crushing fork middlegame short
8/8/5p2/5Pp1/4K1P1/2k5/8/8 b - - 13 64,c3d2 e4d5 d2e2 d5e6 e2f3 e6f6,1078,crushing endgame long pawnEndgame
rn1qkb1r/pp4pp/3p4/2p1N3/2BnP1b1/2N1B3/PPP2PPP/R2QK2R b KQkq - 0 11,g4d1 c4f7 e8e7 e3g5,1469,mate mateIn2 middlegame short
8/p6p/6pk/8/3n4/3PN3/3qrPPP/2R2QK1 b - - 6 26,e2e3 c1d1 d4e2 g1h1 e3d3 d1d2,2089,advantage endgame long
r1k4r/pp1nQ1p1/5p2/1N3P1p/3P4/2P5/q5PP/4R2K b - - 3 25,a7a6 e7e8 h8e8 e1e8,1719,mate mateIn2 middlegame queensideAttack sacrifice short
r1bqr3/ppp3pp/6k1/3p4/3Q4/2P3K1/PP4PP/RNB4R w - - 0 15,h1f1 e8e4 c1f4 e4d4,1988,advantage middlegame short
8/4kp1R/3bp1P1/3p4/5P2/4r3/2B5/6K1 b - - 0 36,e7f6 h7f7,1407,endgame mate mateIn1 oneMove
r2q1rk1/ppp2pp1/2n2bbp/3p4/3P2P1/2NBPN1P/PP3P2/R2Q1RK1 w - - 1 13,d1c2 c6b4 d3g6 b4c2,1273,advantage middlegame short
5Q2/3kp3/1pp4P/8/4p3/pPq1P3/P1P3P1/1K6 w - - 2 37,b1c1 c3e1,1627,endgame mate mateIn1 oneMove queenEndgame
k7/P7/1K6/1N6/8/4p1p1/3n4/8 b - - 1 59,d2c4 b6a6 e3e2 b5c7,1452,defensiveMove endgame knightEndgame mate mateIn2 short
7k/pp4p1/4n2p/4Q3/1KPrN3/4q2P/PP6/R7 b - - 0 31,e6g5 e5e8 h8h7 e4f6 g7f6 e8e3,2201,crushing discoveredAttack endgame long
r2qk2r/p1p2ppp/2pb1n2/3p4/2P2Qb1/1PN1P3/PB3PPP/R3KB1R w KQkq - 4 12,f4g5 h7h6 g5g7 h8h7 g7h7 f6h7,2132,advantage clearance long master middlegame trappedPiece
r1r3k1/pp3pp1/2n1bb1p/8/1P2B3/P3BN1P/5PP1/2RR2K1 w - - 3 22,e3d4 c6d4 c1c8 a8c8 f3d4 c8d8,2064,advantage long middlegame
r5k1/pp1b2pp/2n1p1p1/3pP3/3P2Q1/P1P5/3qNKPP/2R4R w - - 2 17,h1d1 a8f8 f2g1 d2e3 g1h1 h7h5 g4g6 e3e2,1836,advantage master middlegame veryLong
3r2k1/1p3p1p/2p3p1/3q2PP/3r1P2/pP1bQ3/P7/K1R1R3 b - - 0 33,d3f5 e3e8 d8e8 e1e8 g8g7 h5h6,1122,kingsideAttack long mate mateIn3 middlegame sacrifice
3rk2r/pp3pp1/4p3/4P2p/q2nQ2P/P3B3/5PP1/R4RK1 w k - 0 20,e4b7 d4e2 g1h1 a4h4,1098,discoveredAttack kingsideAttack master mate mateIn2 middlegame short
8/4n1k1/4P3/3p2PP/rp1P4/3K4/P3R3/8 w - - 0 47,e2f2 a4a3 d3c2 a3a2 c2b3 a2f2,1009,crushing endgame interference long skewer
r4rk1/1pp1b1pp/p1nqb3/3p1p2/P2P2n1/1PNB1N2/1BP1QPPP/R4RK1 w - - 0 14,a1e1 c6d4 e2e6 d4e6,1597,crushing middlegame short
2kr4/Qp1n1pp1/p1p5/3p4/Nq1RP2r/8/PPP2P2/1K5R w - - 0 23,h1h4 b4e1 d4d1 e1d1,739,mate mateIn2 middlegame queensideAttack short
5k1r/pr2b1p1/1p1p1p1p/2nN1b2/2BB4/8/P4PPP/3RRK2 b - - 7 24,f5g6 d4c5 b6c5 c4a6,2149,advantage middlegame short
3r2k1/6pp/p3p3/4Np2/1p1QbP2/1P5P/P5PK/2R5 b - - 0 31,d8d4 c1c8 d4d8 c8d8,714,endgame mate mateIn2 short
4b3/8/5k2/7p/p2N3P/1p2K1P1/1P6/8 w - - 0 43,e3f4 a4a3 d4b3 a3b2,1943,advancedPawn crushing endgame short
r7/3n2pp/2pkp3/1p2p3/pP2P1P1/1P2KP2/2P1N2P/R7 b - - 0 24,a4b3 a1a8 b3b2 e2c3,1299,crushing endgame hangingPiece master short
5rk1/2R1Qpp1/p3p2r/3q3p/3P4/7P/1P3PP1/2R3K1 b - - 8 27,h5h4 c7c8 f8c8 c1c8 g8h7 e7f7,2042,advantage endgame long
r1q1k3/pppbn3/3p2r1/3PpPn1/1PP3p1/P1NBQ3/5PPN/R4RK1 b q - 0 20,e7f5 d3f5 d7f5 f2f4 g4f3 h2f3,2102,advantage long middlegame
r4rk1/4Qp2/3p2p1/3P2Pp/2nB3P/1N6/qPP5/1K1R1R2 w - - 1 32,b1c1 a2a1 b3a1 a8a1,1574,mate mateIn2 middlegame queensideAttack sacrifice short
3k3r/pp1P1ppp/r1p3q1/1N3n2/6n1/8/PP3PPP/2RQR1K1 b - - 2 19,g6f6 d1g4 c6b5 c1c8 d8d7 c8h8,2398,crushing exposedKing long middlegame skewer
r2q1rk1/pp1bbpp1/3p1n1p/2p5/2B1P2B/2NQ4/PPP2PPP/R4RK1 w - - 2 12,c3d5 f6d5 c4d5 e7h4,1189,advantage discoveredAttack middlegame short
5K2/r5P1/5k2/8/8/8/8/8 w - - 7 57,g7g8q a7a8,1192,endgame master mate mateIn1 oneMove queenRookEndgame
2b5/p4p1k/3q1Pp1/2p5/3p1p1P/1R3P2/PQ4P1/6K1 w - - 0 48,b3b8 d4d3 b8c8 d3d2 b2b3 d2d1q,1779,advancedPawn crushing endgame long promotion sacrifice
4r3/K1B4R/2kP2p1/P7/8/r5P1/7P/8 w - - 3 41,a5a6 a3a6 a7a6 e8a8,1636,attraction endgame master mate mateIn2 sacrifice short
6k1/5bpp/p5q1/1pP1p3/r2pP3/Q4P1P/6P1/2R2RK1 w - - 0 32,a3b2 a4a2 b2a2 f7a2,1473,crushing endgame short
5r2/8/1p3qkp/2n5/1PP3P1/4Q2P/8/4R1K1 b - - 0 36,c5d7 e3d3 g6g7 d3d7,1552,advantage endgame fork short
5rk1/p1p2ppp/1pn5/5N2/3q1BQ1/P1n5/2P3PP/4R2K b - - 0 19,c3e4 f5d4 e4f2 h1g1 f2g4 d4c6,2269,advantage long middlegame
2r2rk1/1p1b1ppp/p3p1n1/3pP3/P1q5/R4NP1/1B1Q1PBP/4K2R w K - 6 20,g2f1 c4e4 f1e2 c8c2,1650,clearance crushing middlegame short
2r2r1k/1ppb2b1/p3q1Bp/2PR4/8/P1N1P3/1PQ2PP1/2K4R w - - 1 21,g6f5 f8f5 c2f5 e6f5 d5f5 d7f5,1413,advantage hangingPiece long middlegame
2kn1rr1/ppp5/8/2PRp1Bp/1P2p2P/P3P1p1/6P1/5RK1 b - - 3 28,d8f7 g5e7 f8d8 e7d8,1809,crushing endgame short
r1bq1r2/ppbn2k1/4p1p1/3pP1p1/3P1p2/2PB1N1Q/PP5P/R1B2RK1 w - - 0 19,h3e6 d7e5 e6e5 c7e5,1831,advantage opening short trappedPiece
8/3N2p1/7p/3p4/p1p4P/2P3K1/Bk4P1/8 w - - 0 41,d7c5 a4a3 g3f4 b2a2,1930,crushing endgame short trappedPiece
r1bq1bnr/pppp2p1/2nk3p/4pQ2/3PP3/5N2/PPP2PPP/RNB1K2R b KQ - 0 7,d8f6 d4e5 c6e5 c1f4 f6f5 e4f5,1941,advantage fork long opening
2kr4/1bq2pQ1/p3p3/2pp4/6R1/2P4r/P1P1BP1P/1R4K1 w - - 0 21,e2f1 c7h2,871,kingsideAttack master mate mateIn1 middlegame oneMove
r7/4k1p1/3p1n1p/1pp1p3/4PP2/1BPq3P/6P1/4QRK1 b - - 0 27,f6e4 f1f3 d3f3 g2f3,1925,advantage endgame short
5k2/p2n1ppp/4p3/1Q2n3/8/4q3/PP4PP/5R1K b - - 0 24,e5g4 b5b4 e3c5 b4g4,2059,advantage endgame fork short
rn3r1k/pp3p2/4p2p/4N2N/3p4/P7/1PP5/2K3R1 b - - 3 26,f8g8 e5f7 h8h7 h5f6,1252,endgame mate mateIn2 short
2rr2k1/pp3ppp/2n5/3p4/QP6/P3P3/1q2NPPP/2R2RK1 w - - 1 20,e2d4 c6d4 c1c8 d4e2 g1h1 d8c8,1732,crushing intermezzo long middlegame sacrifice
1b6/p6k/1p5p/3p1p2/PP2nP2/2P1Q1Pq/7P/4R2K w - - 1 40,e3d4 e4g3 h1g1 g3e4,1867,crushing endgame pin short
r2qk2r/2p1n1pp/1bP2p2/pP2p3/Q2pP3/B1Pb4/P2N1PPP/RN2R1K1 w kq - 0 18,c3d4 d8d4 a4d4 b6d4 d2b3 d4a1,2101,advantage long middlegame trappedPiece
r3k1nr/pp1b1ppp/2nB4/1B1N4/Q2P4/7P/Pq1NKP2/8 b kq - 1 15,e8c8 d5b6 a7b6 a4a8 c6b8 a8b8,1865,long mate mateIn3 middlegame queensideAttack sacrifice
3r2k1/p6p/1p1q2p1/3P1p2/8/3Q2PP/P4P2/4R1K1 b - - 1 28,d6d5 e1e8 d8e8 d3d5,1054,advantage deflection endgame short
r4rk1/1ppb2pp/p1n1p3/3p1pN1/3P1P2/P1BQPB2/1PP4q/2KR4 b - - 1 17,c6e7 d1h1 d7b5 h1h2,1711,advantage middlegame short
2r2k2/p4pp1/4p2p/8/8/2P3P1/qP1Q1P1P/3R1K2 b - - 2 30,f8e7 d2d7 e7f6 d7c8,918,crushing endgame fork short
r5nr/p1Nk1ppp/1pn5/1Bb1p3/4P3/1Q6/PPP3qP/R1BK3R w - - 3 13,b3f7 g8e7 f7f1 g2f1,1789,advantage defensiveMove middlegame short
r4bkr/5N1p/p1q3p1/3np3/4R3/Q1P5/1P4PP/2B2R1K b - - 0 29,f8a3 f7h6 g8g7 f1f7,1306,mate mateIn2 middlegame short
3rkb1r/pb2pppp/5q2/3N4/8/3Q1P2/PPP3PP/2KR1B1R b k - 0 13,b7d5 d3b5 d5c6 d1d8 e8d8 b5b8,1490,attraction crushing discoveredAttack long middlegame
8/8/p3k1p1/1p2Pp1p/2b4P/P4B2/1P3KP1/8 w - - 1 42,b2b4 c4d5 f3e2 e6e5,1961,bishopEndgame crushing endgame short
r1q2r1k/pppb2p1/2nb1n1p/4ppN1/4P3/1QP3P1/PP1N1PBP/R1B2RK1 w - - 2 13,g5f7 f8f7 b3f7 d7e6 f7f6 g7f6,1553,advantage long middlegame sacrifice
7Q/2k2p2/p6b/1p1ppP1p/8/P4N2/KP4PP/5q2 b - - 3 32,f1g2 h8e5 c7d7 e5d5,1523,crushing endgame short
r4r2/pp1q1p1k/2p1n2B/4Pp2/2Pb3Q/P7/6PP/3R3K b - - 1 26,h7g6 h6f8 e6f8 d1d4 d7d4 h4d4,2038,advantage long middlegame
r7/5kp1/p3pnp1/1pb2r2/3nb1p1/3Q4/PPPBNP1P/2KRR3 w - - 6 22,d3c3 d4c2 e2g3 c2b4 g3e4 b4a2 c1b1 a2c3,2557,advantage fork middlegame veryLong
1r2qBk1/p1p5/2p2pb1/5P2/2n1P3/6Q1/PPP3P1/2K4R b - - 0 25,e8f8 f5g6 f8d6 h1h8,2321,advantage endgame hangingPiece short
1k4r1/1b3R2/p3Q3/1pp3q1/5N1p/3P4/PP3RnP/6K1 w - - 1 31,f4g2 g5c1 f2f1 g8g2 g1h1 c1f1,2404,crushing deflection discoveredAttack long middlegame pin
r3kb1r/pp3pp1/3pb2p/q1p5/1n2Q2B/2N5/PPP2PPP/R3KB1R b KQkq - 2 13,b4d5 f1b5 a5b5 c3b5,1475,crushing middlegame short
r1b1k1nr/1pBp1ppp/p1n1p3/2b5/2P5/q1N1P3/P3NPPP/1R1QKB1R b Kkq - 3 9,g8e7 b1b3,1378,advantage oneMove opening
1r4k1/p2R2pp/1pN1p3/8/8/8/bP3PPP/6K1 b - - 0 26,b8c8 c6e7 g8f8 e7c8,900,crushing endgame fork short
4rk2/5p2/3R4/3P2R1/2p1r2p/2P4P/5KP1/8 w - - 0 34,d6c6 e4f4 f2g1 e8e1 g1h2 f4f1 c6c8 f8e7 g5e5 e1e5,2055,crushing endgame quietMove rookEndgame veryLong
8/pppk4/5rp1/8/2P2R2/P4K2/1P5P/8 b - - 0 30,f6f4 f3f4 d7e6 f4g5,1254,crushing endgame short
1k6/pp3pp1/5r2/1Q1p4/6B1/n3P1P1/PP3P1P/KqR5 w - - 7 30,c1b1 a3c2,1194,endgame mate mateIn1 oneMove smotheredMate
r1br2k1/p1b2ppp/1pB5/P2p3q/3Qn3/2P4P/1P3PP1/R1B1R1NK b - - 1 19,b6a5 c6a8 c7b6 e1e4,2322,advantage hangingPiece middlegame short
r5k1/p2bbppp/1p2p3/N2p4/1P2rB2/2P1P3/1P3PPP/R2R2K1 w - - 0 20,f2f3 e4f4 e3f4 b6a5,1490,advantage master middlegame short
4r3/pp3k2/5p2/3b4/2pQ2Pp/7P/PPP2P2/3Rq1K1 w - - 1 27,d1e1 e8e1 g1h2 e1h1,1251,endgame mate mateIn2 short
